2.994555353901996383e-02,5.677744442073921717e-04,3.024889466575499952e+00,1.049041541625811147e-01,1.753675345956557663e-01,1.665303352735202636e-01,0.000000000000000000e+00,1.451905626134301214e-02,-2.905510327559991524e+01,1.713047431136948573e+00,6.950118514171427231e-01,8.518257130716125891e-01,5.484036941143446975e-02,4.859976506727100576e-01,-5.460855088004777647e-02,-1.223352477689412937e-01,-4.946177048397317616e-02,-6.645687873068499563e-02,-1.651551816736263611e-01,-5.947486649994819519e-02,6.304901765464245023e-02,2.361982473739645053e-03,5.597813868937096416e-04,4.689618625168173044e-02,3.037171283844974402e-03,2.893293379103406907e-02,3.335291197941651995e-03,2.473318817803262237e-01,9.217835458985546796e-04,1.567841236233321256e-03,3.265064424244849828e-02,1.251397112497752880e-02,8.319033865384569976e-04,6.668914461168756747e-02
3.539019963702359078e-02,8.441185924781868842e-04,2.783359826707174189e+00,1.207961017984527791e-01,1.845163648621160613e-01,1.752780245201379372e-01,4.933997480060213665e-03,9.981851179673321278e-03,-2.901130574210746360e+01,1.614036974287803128e+00,4.209427808393435555e-01,5.926131917531801685e-01,7.900819211095526373e-03,5.731056327796608674e-01,3.155288347351952183e-01,-7.783410843195333328e-02,3.115025032591230980e-01,-3.391521474472221076e-01,-2.520930657186675194e-01,-1.082737157450400223e-01,-1.809119158959108242e-01,7.830565802611419435e-04,6.606033097881100448e-04,7.575750990241243710e-02,1.244042183969689417e-03,2.898246820981751053e-03,9.187523704831479596e-04,2.755833926568016512e-01,4.907761807372423976e-04,4.507647724240140558e-04,1.722136106675106401e-02,2.947573784145707254e-02,1.530488521663930356e-03,7.586190629913432126e-02
3.039927404718693188e-02,1.163888164278843859e-03,3.175652989570941553e+00,1.464691678847460654e-01,2.208519122517927091e-01,1.756498619081467705e-01,2.920799985469736595e-03,1.088929219600725910e-02,-2.852418886112940299e+01,1.896791673222119501e+00,6.423179118727198045e-01,8.704036730077636674e-01,3.391193112722941105e-01,4.955569971191718937e-01,4.735717035420067972e-02,-2.982471795794854885e-01,-1.678844797638918626e-02,-1.866118091946199764e-01,-1.142576392305207494e-01,-1.614874525883259471e-01,-5.526260534808952185e-03,8.634918199953387288e-03,9.888547447441558332e-04,1.375756067907542846e-01,7.151180338087506812e-03,8.931950239424949617e-03,8.417573380071852272e-04,1.698723539003591243e-01,1.591579225401039551e-04,9.087400933003674354e-04,1.330503221563460181e-02,4.473381852170936479e-02,4.472527170082325515e-04,5.572490468321710660e-02
4.582577132486388705e-02,6.352498089570500581e-04,2.961117275347848743e+00,1.352222971841536558e-01,1.897392465332759515e-01,3.401927930497435359e-01,3.386704824861449040e-03,6.715063520871143721e-02,-2.841969528110598731e+01,1.596312716930741171e+00,4.227970096888929996e-01,6.814412292264715454e-01,3.814748731266339177e-01,7.909308604901807982e-01,-2.757185883618561983e-01,-3.047732861555624839e-01,2.364950433032478316e-01,-1.857690051322494484e-01,-1.909934688047238427e-01,-2.307740703221111134e-01,-1.108821284576944066e-01,1.043683055618257506e-02,6.090186702326131317e-04,8.306833206763454547e-02,7.108203615470627158e-03,2.277623086650614262e-02,7.518315844663599722e-04,1.378047735430202592e-01,1.663911011678494069e-04,1.997902743999936063e-03,2.420623341626324324e-02,3.022387116802330992e-02,2.897601388991594227e-03,4.024779710666099436e-02
2.722323049001814863e-02,1.141728568028996509e-03,3.114473827191599486e+00,1.148728345288610869e-01,1.673298158179953310e-01,2.261329903947777720e-01,4.672881266201516816e-03,9.981851179673321278e-03,-2.879598015650252307e+01,1.370386760072028087e+00,6.872219341747520804e-01,7.537757805936530220e-01,1.107598957116461280e-01,7.604961769421392237e-01,1.225205705370727705e-01,-1.233436935864504203e-01,2.990138254325003242e-01,-7.038765524389863082e-02,-7.389689627825173079e-02,9.108053921660300145e-02,-1.575558874195702452e-01,2.771449450109534762e-03,1.752826237160695893e-04,1.700942572630407545e-01,1.274439777198994005e-03,6.086260809281335976e-03,1.781520800448411308e-03,1.855522705883388690e-01,1.269761243213557260e-04,1.445038126710239900e-04,1.707408900167173282e-02,2.536704028187991566e-02,7.387558607314627856e-04,6.471559307160569541e-02
2.722323049001814863e-02,1.712886489298446214e-03,2.758706047719543974e+00,1.014589624990662881e-01,1.750405956819097719e-01,7.868308455156110270e-02,8.824000737452182899e-03,7.259528130671506069e-03,-2.895741768520701243e+01,1.706218006203999549e+00,4.037253431085562894e-01,8.778556241017868578e-01,9.434223928371655854e-02,3.577895062226185141e-01,-4.970872771205837176e-02,-3.338164371181970846e-01,8.289409021874262484e-02,-1.871499851743883280e-01,-4.841333138149844090e-02,8.388229168204283659e-02,-3.452211823531042834e-01,3.523624453509056637e-03,5.359090004602751504e-04,1.926115552816323462e-01,4.069793001631389837e-03,1.588807347768026639e-03,5.038134270895294146e-04,2.394664834071133230e-01,4.150984101248352318e-05,5.566478951812856100e-04,7.296039470171539545e-03,1.157352313025993701e-02,5.112233822415951411e-04,8.002849486080884645e-02
1.814882032667876691e-02,6.122285605791525764e-04,3.138044944501834355e+00,1.186789159791869080e-01,2.086403000036998467e-01,6.955393148807925696e-02,9.944218840623067143e-03,1.088929219600725910e-02,-2.967322430464957606e+01,2.163577734829671861e+00,2.436917358592848304e-01,8.877821315193925589e-01,1.366458049742299841e-01,2.548282538250448148e-01,-3.308809457138669335e-02,-1.252717651916141761e-01,-5.944383385586890500e-02,-1.626695647440148385e-01,7.452392991777927265e-05,-1.592834625793897729e-01,-1.824303117072856861e-01,2.313523811723461505e-03,8.037755040500920919e-04,1.318000177613570523e-01,4.249332911810060377e-03,2.257439277098331060e-02,9.282752079117104161e-04,2.046005238084563360e-01,6.567994253262435288e-04,9.381282441765540717e-04,1.335391157316975948e-02,2.550743616054209489e-02,8.695525865534519663e-04,6.237362419261446855e-02
2.041742286751361060e-02,2.395183846692956634e-04,2.964428296824251241e+00,1.151161158640218451e-01,2.079750057006669595e-01,7.711583360889058547e-02,3.793904134195603267e-03,1.179673321234119866e-02,-3.067869356556947835e+01,2.212311178205010886e+00,4.358070091699060011e-01,1.189447497308022461e+00,2.210250177131323490e-01,1.823457058610338244e-01,2.252202509645958861e-01,1.677025601145042399e-01,1.174808959873121089e-01,-3.631888672959105585e-02,-2.430362024905606544e-01,-2.114047779891410073e-01,-3.526673628261593474e-01,7.357134280737484024e-03,2.512264141678365384e-04,7.778882434953551805e-02,6.441027565728016076e-04,3.469927142262268366e-02,9.040626448926455429e-04,1.856565751161229072e-01,4.984657185444243922e-04,3.151630593718270394e-04,3.358012042251080215e-02,2.798945247815683504e-02,5.665684940641194101e-04,5.185461655370493528e-02
1.542649727767695170e-02,4.340528415433460600e-04,2.847198255599693084e+00,1.142674865657965083e-01,2.115556867089973259e-01,5.168924177539804821e-02,7.704737294997124515e-03,8.166969147005443894e-03,-3.071836718801622368e+01,2.295170604165627015e+00,4.108257080063061339e-01,9.375146144707368068e-01,1.194398285028421547e-01,8.808221011429093325e-04,-9.694852357334599047e-02,-2.155463989738512498e-01,-3.033853130035862877e-01,-1.568324672658900631e-01,-2.296857390516336694e-01,1.457146742482085255e-01,8.012548919394503477e-02,8.430287351882842809e-04,1.572375110329812711e-04,1.345667733521193898e-01,3.828548483367073124e-03,3.731112712597548647e-02,3.481235716393474983e-03,1.768274674329655682e-01,1.401448691739617047e-04,9.117517233689019203e-04,1.115904717025891640e-02,1.853567087971860067e-02,7.395115256368176427e-05,5.681110862292399616e-02
1.905626134301270300e-02,4.913919426512617207e-04,2.947510020547710941e+00,1.000666988273574559e-01,1.975400121664195041e-01,3.466934959534832827e-02,1.400803309514620128e-02,9.074410163339383453e-03,-3.059139539475371805e+01,2.639705124528350932e+00,4.837042354345738038e-01,9.142797664880213393e-01,-1.314566070952001287e-01,1.240664889492614220e-01,3.647602550674570732e-01,4.363745540113663640e-02,-1.646795418667577338e-01,-1.265323442721353331e-01,-3.027731658856825936e-01,-3.141693208314332297e-01,-1.000086575160522538e-02,8.022396003523526303e-03,2.180391428755429979e-04,4.770906026087287644e-02,5.529860478318522968e-03,2.005481984480773916e-02,2.392332197030027708e-04,3.076674000190252611e-01,2.517099940980157364e-04,2.927649952215221544e-04,9.924313351240448763e-03,2.516182016555928297e-02,1.196552720975619624e-04,8.321597107999928467e-02
1.315789473684210453e-02,6.753654352460971210e-04,2.824956326897661629e+00,1.068987269505556614e-01,2.031196327625111597e-01,3.738455458079563420e-02,1.400978660955520989e-02,7.259528130671506069e-03,-3.028537526396348056e+01,2.432264972922114410e+00,-3.205832459185339964e-03,7.321023599926581582e-01,2.989669058682441205e-02,2.983388006948592408e-01,1.984742955628951422e-01,1.265966186449490605e-01,1.170329617405234252e-01,2.550091955150259396e-02,-3.830618617794415703e-01,-1.876537513053435913e-01,-4.953480978267302964e-02,3.287493747403235928e-03,3.675894008008946776e-04,1.227246834663473229e-01,3.130432352366242788e-03,4.885475057222271426e-03,6.077916074167996879e-04,3.136308528775554327e-01,3.752874113198206244e-04,1.767423336268928997e-04,9.468061677824048464e-03,4.552998602071705800e-03,4.598062425210434987e-04,8.928689235013831382e-02
2.450090744101633342e-02,1.625751363045853295e-03,1.985204624784572935e+00,1.192512026819081694e-01,2.120259015962151494e-01,7.258652017214926866e-02,1.436502560784534178e-02,1.270417422867513649e-02,-2.799310453210375726e+01,2.933504017290358590e+00,4.176153529520260643e-01,6.462301139557311558e-01,-5.902759758681450086e-02,9.997068411931919751e-02,1.019273475038821597e-01,6.996241796182575690e-02,2.483635820406329131e-01,3.767420943759353102e-02,-1.504033831082520756e-01,3.069037171158683561e-02,8.603334736295464510e-03,5.583673345534751788e-03,1.220503722765795950e-03,1.495414370652207725e-01,7.379046936654864997e-03,2.619855131795026382e-02,5.440530671815019259e-03,1.496354142482594907e-01,2.836558258378949838e-04,2.204459922362661268e-03,8.970187950325492904e-03,1.623959530863537323e-02,1.325416608185343501e-03,5.342411347443429964e-02
2.404718693284936537e-02,1.855844118823542915e-02,3.128619649536449998e+00,1.195223675438675526e-01,1.840492715243756405e-01,9.601566466576749725e-02,1.469049890320396796e-02,1.905626134301270300e-02,-2.541523169457889253e+01,4.097301872007151680e+00,6.565109036801116682e-01,1.438536731354223552e-01,-4.065360893804330633e-01,-1.669052173802377526e-01,1.017841081327514330e-01,1.950070423489263516e-01,2.199686710581919558e-01,1.660554049655507958e-01,-1.207140828163672103e-01,1.603912193637403449e-01,2.381062036278523697e-02,3.839513859694584225e-02,6.198784848825501792e-03,1.544720836369497807e-01,1.069754603940220074e-02,1.190829161391880435e-02,5.465250946777802481e-03,2.797470327482473249e-02,2.568969167768151633e-04,1.500976858065832149e-02,3.104772856116940361e-03,1.372984171280491363e-02,8.233220088640660211e-03,4.047652032815543532e-02
